episode,model,reward,length,success,picks,start_time,seed,collisions,rrt_failures,pick_failures,successful_picks,unreachable_cubes,optimal_steps,total_cubes,duration,unattempted_picks,path_efficiency,unique_actions,action_diversity_ratio,action_entropy
13,SAC-Discrete,140.2729403316505,8,0,8,1767752707.20345,6054,0,0,1,8,1,9,9,58.81615161895752,1,0.8888888888888888,8,1.0,2.9999999988458437
14,SAC-Discrete,132.7694977484748,8,0,8,1767752766.0211022,6055,0,0,1,8,1,9,9,57.215593099594116,1,0.8888888888888888,8,1.0,2.9999999988458437
15,SAC-Discrete,178.904795077426,9,1,9,1767752823.237696,6056,0,0,0,9,0,9,9,1.9744853973388672,0,1.0,9,1.0,3.169925000143887
16,SAC-Discrete,154.80471850286204,9,1,9,1767752825.2131755,6057,0,0,0,9,0,9,9,2.4295032024383545,0,1.0,9,1.0,3.169925000143887
17,SAC-Discrete,150.38979446930287,9,1,9,1767752827.643178,6058,0,0,0,9,0,9,9,2.2466139793395996,0,1.0,9,1.0,3.169925000143887
18,SAC-Discrete,183.9670060988621,9,1,9,1767752829.890291,6059,0,0,0,9,0,9,9,1.7881875038146973,0,1.0,9,1.0,3.169925000143887
19,SAC-Discrete,191.29865106400342,9,1,9,1767752831.6794832,6060,0,0,0,9,0,9,9,1.8203349113464355,0,1.0,9,1.0,3.169925000143887
20,SAC-Discrete,169.5423165797286,9,1,9,1767752833.5003214,6061,0,0,0,9,0,9,9,2.1748669147491455,0,1.0,9,1.0,3.169925000143887
21,SAC-Discrete,147.15332879901086,9,1,9,1767752835.6761894,6062,0,0,0,9,0,9,9,1.9389588832855225,0,1.0,9,1.0,3.169925000143887
22,SAC-Discrete,180.47968498313816,9,1,9,1767752837.6161497,6063,0,0,0,9,0,9,9,2.894848585128784,0,1.0,9,1.0,3.169925000143887
23,SAC-Discrete,169.74094220424976,9,1,9,1767752840.5119913,6064,0,0,0,9,0,9,9,4.060836553573608,0,1.0,9,1.0,3.169925000143887
24,SAC-Discrete,144.63781995763003,9,1,9,1767752844.5738206,6065,0,0,0,9,0,9,9,2.3838930130004883,0,1.0,9,1.0,3.169925000143887
25,SAC-Discrete,182.8359481883527,9,1,9,1767752846.9587262,6066,0,0,0,9,0,9,9,2.561563014984131,0,1.0,9,1.0,3.169925000143887
26,SAC-Discrete,179.01858148627664,9,1,9,1767752849.5212927,6067,0,0,0,9,0,9,9,2.0086803436279297,0,1.0,9,1.0,3.169925000143887
27,SAC-Discrete,141.69583643511237,8,0,8,1767752851.5309782,6068,0,0,1,8,1,9,9,55.35777568817139,1,0.8888888888888888,8,1.0,2.9999999988458437
28,SAC-Discrete,181.93466322208047,9,1,9,1767752906.8902643,6069,0,0,0,9,0,9,9,2.39493465423584,0,1.0,9,1.0,3.169925000143887
29,SAC-Discrete,152.80867576358764,9,1,9,1767752909.2867045,6070,0,0,0,9,0,9,9,2.277902841567993,0,1.0,9,1.0,3.169925000143887
30,SAC-Discrete,164.56667207153657,9,1,9,1767752911.5651066,6071,0,0,0,9,0,9,9,2.1291117668151855,0,1.0,9,1.0,3.169925000143887
31,SAC-Discrete,129.3170178260131,8,0,8,1767752913.6952157,6072,0,0,1,8,1,9,9,49.88721466064453,1,0.8888888888888888,8,1.0,2.9999999988458437
32,SAC-Discrete,136.15799779079714,8,0,8,1767752963.5834243,6073,0,0,1,8,1,9,9,53.8639600276947,1,0.8888888888888888,8,1.0,2.9999999988458437
33,SAC-Discrete,177.9588417213635,9,1,9,1767753017.449399,6074,0,0,0,9,0,9,9,2.2319631576538086,0,1.0,9,1.0,3.169925000143887
34,SAC-Discrete,128.3243567043313,7,0,7,1767753019.682862,6075,0,0,2,7,2,9,9,88.1491949558258,2,0.7777777777777778,7,1.0,2.8073549210477178
35,SAC-Discrete,159.0331699072707,9,1,9,1767753107.833048,6076,0,0,0,9,0,9,9,2.3175666332244873,0,1.0,9,1.0,3.169925000143887
36,SAC-Discrete,154.95624201115155,9,1,9,1767753110.151613,6077,0,0,0,9,0,9,9,2.09167742729187,0,1.0,9,1.0,3.169925000143887
37,SAC-Discrete,166.18558671770117,9,1,9,1767753112.2447906,6078,0,0,0,9,0,9,9,2.5093343257904053,0,1.0,9,1.0,3.169925000143887
38,SAC-Discrete,155.15608584191358,9,1,9,1767753114.7551239,6079,0,0,0,9,0,9,9,13.45040225982666,0,1.0,9,1.0,3.169925000143887
39,SAC-Discrete,147.4006284928917,7,0,7,1767753128.2065268,6080,0,0,2,7,2,9,9,101.49228167533875,2,0.7777777777777778,7,1.0,2.8073549210477178
40,SAC-Discrete,137.90885343285913,8,0,8,1767753229.6998003,6081,0,0,1,8,1,9,9,50.665677547454834,1,0.8888888888888888,8,1.0,2.9999999988458437
41,SAC-Discrete,156.68685323982396,9,1,9,1767753280.3659732,6082,0,0,0,9,0,9,9,19.53635311126709,0,1.0,9,1.0,3.169925000143887
42,SAC-Discrete,149.48434755016734,9,1,9,1767753299.903325,6083,0,0,0,9,0,9,9,2.0645322799682617,0,1.0,9,1.0,3.169925000143887
43,SAC-Discrete,139.29433040445178,9,1,9,1767753301.968357,6084,0,0,0,9,0,9,9,2.489326000213623,0,1.0,9,1.0,3.169925000143887
44,SAC-Discrete,171.4332651099755,9,1,9,1767753304.4581823,6085,0,0,0,9,0,9,9,2.3016884326934814,0,1.0,9,1.0,3.169925000143887
45,SAC-Discrete,134.45902900912165,8,0,8,1767753306.7608721,6086,0,0,1,8,1,9,9,56.56511402130127,1,0.8888888888888888,8,1.0,2.9999999988458437
46,SAC-Discrete,195.43186268448477,9,1,9,1767753363.3274956,6087,0,0,0,9,0,9,9,2.370281457901001,0,1.0,9,1.0,3.169925000143887
47,SAC-Discrete,158.27454099347105,9,1,9,1767753365.6992784,6088,0,0,0,9,0,9,9,4.112798690795898,0,1.0,9,1.0,3.169925000143887
48,SAC-Discrete,159.3230308460978,9,1,9,1767753369.8129866,6089,0,0,0,9,0,9,9,2.3683743476867676,0,1.0,9,1.0,3.169925000143887
49,SAC-Discrete,128.39745696150877,9,1,9,1767753372.1823585,6090,0,0,0,9,0,9,9,4.0363523960113525,0,1.0,9,1.0,3.169925000143887
50,SAC-Discrete,140.242613609207,9,1,9,1767753376.2197104,6091,0,0,0,9,0,9,9,2.485426902770996,0,1.0,9,1.0,3.169925000143887
51,SAC-Discrete,192.66017032341693,9,1,9,1767753378.705635,6092,0,0,0,9,0,9,9,1.7053368091583252,0,1.0,9,1.0,3.169925000143887
52,SAC-Discrete,133.47453539183726,8,0,8,1767753380.4119718,6093,0,0,1,8,1,9,9,51.23664426803589,1,0.8888888888888888,8,1.0,2.9999999988458437
53,SAC-Discrete,182.49619246164627,9,1,9,1767753431.649567,6094,0,0,0,9,0,9,9,2.215663433074951,0,1.0,9,1.0,3.169925000143887
54,SAC-Discrete,168.3450128662006,8,0,8,1767753433.8662345,6095,0,0,1,8,1,9,9,54.248327016830444,1,0.8888888888888888,8,1.0,2.9999999988458437
55,SAC-Discrete,131.07810041129355,8,0,8,1767753488.1160693,6096,0,0,1,8,1,9,9,57.28920078277588,1,0.8888888888888888,8,1.0,2.9999999988458437
56,SAC-Discrete,180.23039150579905,9,1,9,1767753545.4067788,6097,0,0,0,9,0,9,9,2.176679849624634,0,1.0,9,1.0,3.169925000143887
57,SAC-Discrete,119.96487607721266,6,0,6,1767753547.5844574,6098,0,0,3,6,3,9,9,128.26670169830322,3,0.6666666666666666,6,1.0,2.584962499855539
58,SAC-Discrete,133.89506020118108,8,0,8,1767753675.852192,6099,0,0,1,8,1,9,9,58.931487798690796,1,0.8888888888888888,8,1.0,2.9999999988458437
59,SAC-Discrete,116.26100863231714,6,0,6,1767753734.7841787,6100,0,0,3,6,3,9,9,111.3726966381073,3,0.6666666666666666,6,1.0,2.584962499855539
60,SAC-Discrete,175.23578625540136,9,1,9,1767753846.1573765,6101,0,0,0,9,0,9,9,2.1765992641448975,0,1.0,9,1.0,3.169925000143887
61,SAC-Discrete,135.81089427162263,8,0,8,1767753848.3349807,6102,0,0,1,8,1,9,9,54.84965634346008,1,0.8888888888888888,8,1.0,2.9999999988458437
62,SAC-Discrete,154.42133788417334,8,0,8,1767753903.1851423,6103,0,0,1,8,1,9,9,54.136075496673584,1,0.8888888888888888,8,1.0,2.9999999988458437
63,SAC-Discrete,182.00117579215163,9,1,9,1767753957.322637,6104,0,0,0,9,0,9,9,4.3295392990112305,0,1.0,9,1.0,3.169925000143887
64,SAC-Discrete,168.73759096218325,9,1,9,1767753961.653177,6105,0,0,0,9,0,9,9,1.7289083003997803,0,1.0,9,1.0,3.169925000143887
65,SAC-Discrete,158.205620235142,9,1,9,1767753963.3830824,6106,0,0,0,9,0,9,9,2.405209541320801,0,1.0,9,1.0,3.169925000143887
66,SAC-Discrete,125.63052105404037,8,0,8,1767753965.7898026,6107,0,0,1,8,1,9,9,60.14686679840088,1,0.8888888888888888,8,1.0,2.9999999988458437
67,SAC-Discrete,144.1105629683761,9,1,9,1767754025.9376733,6108,0,0,0,9,0,9,9,4.465451002120972,0,1.0,9,1.0,3.169925000143887
68,SAC-Discrete,163.33133031011835,9,1,9,1767754030.4046335,6109,0,0,0,9,0,9,9,2.917513608932495,0,1.0,9,1.0,3.169925000143887
69,SAC-Discrete,156.5667383676883,9,1,9,1767754033.3231437,6110,0,0,0,9,0,9,9,2.018598794937134,0,1.0,9,1.0,3.169925000143887
70,SAC-Discrete,170.0466514991143,8,0,8,1767754035.3427398,6111,0,0,1,8,1,9,9,60.2486572265625,1,0.8888888888888888,8,1.0,2.9999999988458437
71,SAC-Discrete,161.54325232078003,9,1,9,1767754095.5923948,6112,0,0,0,9,0,9,9,3.228243112564087,0,1.0,9,1.0,3.169925000143887
72,SAC-Discrete,160.3615461150668,9,1,9,1767754098.8226404,6113,0,0,0,9,0,9,9,3.0571908950805664,0,1.0,9,1.0,3.169925000143887
73,SAC-Discrete,154.46165816139046,9,1,9,1767754101.8813288,6114,0,0,0,9,0,9,9,2.9474105834960938,0,1.0,9,1.0,3.169925000143887
74,SAC-Discrete,168.00325549993224,9,1,9,1767754104.8297408,6115,0,0,0,9,0,9,9,4.1480302810668945,0,1.0,9,1.0,3.169925000143887
75,SAC-Discrete,135.4005566042239,8,0,8,1767754108.9792733,6116,0,0,1,8,1,9,9,61.121594190597534,1,0.8888888888888888,8,1.0,2.9999999988458437
76,SAC-Discrete,123.56994244187344,7,0,7,1767754170.1018677,6117,0,0,2,7,2,9,9,89.17729806900024,2,0.7777777777777778,7,1.0,2.8073549210477178
77,SAC-Discrete,145.98413766044212,9,1,9,1767754259.2806764,6118,0,0,0,9,0,9,9,4.523228883743286,0,1.0,9,1.0,3.169925000143887
78,SAC-Discrete,126.40681994270213,8,0,8,1767754263.8044033,6119,0,0,1,8,1,9,9,59.76551961898804,1,0.8888888888888888,8,1.0,2.9999999988458437
79,SAC-Discrete,105.36476528673451,7,0,7,1767754323.570921,6120,0,0,2,7,2,9,9,97.29636549949646,2,0.7777777777777778,7,1.0,2.8073549210477178
80,SAC-Discrete,162.81284479860255,9,1,9,1767754420.8686953,6121,0,0,0,9,0,9,9,2.0788660049438477,0,1.0,9,1.0,3.169925000143887
81,SAC-Discrete,119.91534153648227,7,0,7,1767754422.9480596,6122,0,0,2,7,2,9,9,93.73823308944702,2,0.7777777777777778,7,1.0,2.8073549210477178
82,SAC-Discrete,204.29833322456165,9,1,9,1767754516.6881173,6123,0,0,0,9,0,9,9,2.1040375232696533,0,1.0,9,1.0,3.169925000143887
83,SAC-Discrete,179.44250764950104,9,1,9,1767754518.7931626,6124,0,0,0,9,0,9,9,4.2956812381744385,0,1.0,9,1.0,3.169925000143887
84,SAC-Discrete,134.4335015616644,8,0,8,1767754523.0897675,6125,0,0,1,8,1,9,9,58.838061571121216,1,0.8888888888888888,8,1.0,2.9999999988458437
85,SAC-Discrete,163.75980857606868,8,0,8,1767754581.9287882,6126,0,0,1,8,1,9,9,59.67419409751892,1,0.8888888888888888,8,1.0,2.9999999988458437
86,SAC-Discrete,116.24023134882117,8,0,8,1767754641.603987,6127,0,0,1,8,1,9,9,55.69218993186951,1,0.8888888888888888,8,1.0,2.9999999988458437
87,SAC-Discrete,158.72876976261836,9,1,9,1767754697.2966692,6128,0,0,0,9,0,9,9,3.876394510269165,0,1.0,9,1.0,3.169925000143887
88,SAC-Discrete,158.1337051824533,8,0,8,1767754701.1745634,6129,0,0,1,8,1,9,9,53.88353085517883,1,0.8888888888888888,8,1.0,2.9999999988458437
89,SAC-Discrete,134.98640252725474,7,0,7,1767754755.059021,6130,0,0,2,7,2,9,9,90.55141043663025,2,0.7777777777777778,7,1.0,2.8073549210477178
90,SAC-Discrete,164.43637701310385,8,0,8,1767754845.611436,6131,0,0,1,8,1,9,9,54.26260566711426,1,0.8888888888888888,8,1.0,2.9999999988458437
91,SAC-Discrete,127.49950561267809,8,0,8,1767754899.8745353,6132,0,0,1,8,1,9,9,57.04762411117554,1,0.8888888888888888,8,1.0,2.9999999988458437
92,SAC-Discrete,193.21165450777312,9,1,9,1767754956.9231606,6133,0,0,0,9,0,9,9,2.3025095462799072,0,1.0,9,1.0,3.169925000143887
93,SAC-Discrete,179.67128259738794,9,1,9,1767754959.2271788,6134,0,0,0,9,0,9,9,2.807229995727539,0,1.0,9,1.0,3.169925000143887
94,SAC-Discrete,175.90679397690428,9,1,9,1767754962.0358374,6135,0,0,0,9,0,9,9,4.038747072219849,0,1.0,9,1.0,3.169925000143887
95,SAC-Discrete,101.19538243105134,7,0,7,1767754966.0755827,6136,0,0,2,7,2,9,9,110.64410424232483,2,0.7777777777777778,7,1.0,2.8073549210477178
96,SAC-Discrete,162.70308067893473,9,1,9,1767755076.7211947,6137,0,0,0,9,0,9,9,3.7106289863586426,0,1.0,9,1.0,3.169925000143887
97,SAC-Discrete,155.38135448177755,9,1,9,1767755080.4333265,6138,0,0,0,9,0,9,9,2.6107964515686035,0,1.0,9,1.0,3.169925000143887
98,SAC-Discrete,166.9623058921617,8,0,8,1767755083.0477138,6139,0,0,1,8,1,9,9,55.989556550979614,1,0.8888888888888888,8,1.0,2.9999999988458437
99,SAC-Discrete,144.99770466464508,9,1,9,1767755139.0382595,6140,0,0,0,9,0,9,9,8.092243194580078,0,1.0,9,1.0,3.169925000143887
1,PPO-Discrete,167.31296876308159,9,1,9,1767755147.1615217,7042,0,0,0,9,0,9,9,3.5942461490631104,0,1.0,9,1.0,3.169925000143887
2,PPO-Discrete,135.61418564170003,8,0,8,1767755150.7567654,7043,0,0,1,8,1,9,9,52.885518312454224,1,0.8888888888888888,8,1.0,2.9999999988458437
3,PPO-Discrete,182.25729363790978,9,1,9,1767755203.643283,7044,0,0,0,9,0,9,9,2.0253279209136963,0,1.0,9,1.0,3.169925000143887
4,PPO-Discrete,147.3361925995078,8,0,8,1767755205.670118,7045,0,0,1,8,1,9,9,50.40666174888611,1,0.8888888888888888,8,1.0,2.9999999988458437
5,PPO-Discrete,134.1384330276024,8,0,8,1767755256.0776348,7046,0,0,1,8,1,9,9,50.97123694419861,1,0.8888888888888888,8,1.0,2.9999999988458437
6,PPO-Discrete,166.99328229430404,9,1,9,1767755307.0488718,7047,0,0,0,9,0,9,9,2.120331048965454,0,1.0,9,1.0,3.169925000143887
7,PPO-Discrete,160.10377626775232,9,1,9,1767755309.170207,7048,0,0,0,9,0,9,9,2.1681301593780518,0,1.0,9,1.0,3.169925000143887
8,PPO-Discrete,183.76140126098153,9,1,9,1767755311.3398438,7049,0,0,0,9,0,9,9,2.489703416824341,0,1.0,9,1.0,3.169925000143887
9,PPO-Discrete,132.61067870560976,8,0,8,1767755313.830552,7050,0,0,1,8,1,9,9,49.96129107475281,1,0.8888888888888888,8,1.0,2.9999999988458437
10,PPO-Discrete,159.3605417917347,9,1,9,1767755363.7928424,7051,0,0,0,9,0,9,9,2.2131247520446777,0,1.0,9,1.0,3.169925000143887
11,PPO-Discrete,165.130833152388,9,1,9,1767755366.0079615,7052,0,0,0,9,0,9,9,4.548823833465576,0,1.0,9,1.0,3.169925000143887
12,PPO-Discrete,139.07565869094907,7,0,7,1767755370.5577967,7053,0,0,2,7,2,9,9,98.47427558898926,2,0.7777777777777778,7,1.0,2.8073549210477178
13,PPO-Discrete,158.1220221332149,9,1,9,1767755469.0330596,7054,0,0,0,9,0,9,9,4.411482095718384,0,1.0,9,1.0,3.169925000143887
14,PPO-Discrete,192.1274257903308,9,1,9,1767755473.4450407,7055,0,0,0,9,0,9,9,1.9825043678283691,0,1.0,9,1.0,3.169925000143887
15,PPO-Discrete,148.71204703281444,9,1,9,1767755475.4290552,7056,0,0,0,9,0,9,9,2.326411485671997,0,1.0,9,1.0,3.169925000143887
16,PPO-Discrete,111.93583351687954,7,0,7,1767755477.7564638,7057,0,0,2,7,2,9,9,103.55732345581055,2,0.7777777777777778,7,1.0,2.8073549210477178
17,PPO-Discrete,173.83826759756155,9,1,9,1767755581.3142807,7058,0,0,0,9,0,9,9,2.5773398876190186,0,1.0,9,1.0,3.169925000143887
18,PPO-Discrete,155.4746751259953,9,1,9,1767755583.8926198,7059,0,0,0,9,0,9,9,4.180475950241089,0,1.0,9,1.0,3.169925000143887
19,PPO-Discrete,150.14272323926065,8,0,8,1767755588.0740964,7060,0,0,1,8,1,9,9,59.34593486785889,1,0.8888888888888888,8,1.0,2.9999999988458437
20,PPO-Discrete,158.79533437095745,9,1,9,1767755647.4205313,7061,0,0,0,9,0,9,9,2.1318156719207764,0,1.0,9,1.0,3.169925000143887
21,PPO-Discrete,163.76802412735657,9,1,9,1767755649.5533445,7062,0,0,0,9,0,9,9,2.0719454288482666,0,1.0,9,1.0,3.169925000143887
22,PPO-Discrete,177.3487155736809,9,1,9,1767755651.6262863,7063,0,0,0,9,0,9,9,2.4407618045806885,0,1.0,9,1.0,3.169925000143887
23,PPO-Discrete,170.87396233561242,9,1,9,1767755654.0685565,7064,0,0,0,9,0,9,9,3.692674160003662,0,1.0,9,1.0,3.169925000143887
24,PPO-Discrete,157.6163854385808,9,1,9,1767755657.7642283,7065,0,0,0,9,0,9,9,5.711811542510986,0,1.0,9,1.0,3.169925000143887
25,PPO-Discrete,137.18956915942314,7,0,7,1767755663.4769592,7066,0,0,2,7,2,9,9,86.32924938201904,2,0.7777777777777778,7,1.0,2.8073549210477178
26,PPO-Discrete,164.3378447493127,8,0,8,1767755749.8077185,7067,0,0,1,8,1,9,9,52.80205535888672,1,0.8888888888888888,8,1.0,2.9999999988458437
27,PPO-Discrete,113.08367996648623,7,0,7,1767755802.6107736,7068,0,0,2,7,2,9,9,98.79511141777039,2,0.7777777777777778,7,1.0,2.8073549210477178
28,PPO-Discrete,103.2347123819658,8,0,8,1767755901.4063852,7069,0,0,1,8,1,9,9,64.41137528419495,1,0.8888888888888888,8,1.0,2.9999999988458437
29,PPO-Discrete,159.46293811837268,9,1,9,1767755965.8187644,7070,0,0,0,9,0,9,9,2.2666893005371094,0,1.0,9,1.0,3.169925000143887
30,PPO-Discrete,165.01583305662342,9,1,9,1767755968.0869582,7071,0,0,0,9,0,9,9,2.6428534984588623,0,1.0,9,1.0,3.169925000143887
31,PPO-Discrete,132.88320468040138,7,0,7,1767755970.7313044,7072,0,0,2,7,2,9,9,93.08425784111023,2,0.7777777777777778,7,1.0,2.8073549210477178
32,PPO-Discrete,178.32170834891008,9,1,9,1767756063.8171246,7073,0,0,0,9,0,9,9,1.8524551391601562,0,1.0,9,1.0,3.169925000143887
33,PPO-Discrete,185.64571398330946,9,1,9,1767756065.672579,7074,0,0,0,9,0,9,9,2.177497386932373,0,1.0,9,1.0,3.169925000143887
34,PPO-Discrete,121.5148028785806,8,0,8,1767756067.851076,7075,0,0,1,8,1,9,9,62.67930006980896,1,0.8888888888888888,8,1.0,2.9999999988458437
35,PPO-Discrete,132.12148952144636,8,0,8,1767756130.5313745,7076,0,0,1,8,1,9,9,59.28192591667175,1,0.8888888888888888,8,1.0,2.9999999988458437
36,PPO-Discrete,85.33092361299138,7,0,7,1767756189.813802,7077,0,0,2,7,2,9,9,97.59080386161804,2,0.7777777777777778,7,1.0,2.8073549210477178
37,PPO-Discrete,163.8395036062697,9,1,9,1767756287.4061158,7078,0,0,0,9,0,9,9,4.095118522644043,0,1.0,9,1.0,3.169925000143887
38,PPO-Discrete,182.41085343368695,9,1,9,1767756291.502236,7079,0,0,0,9,0,9,9,1.9244112968444824,0,1.0,9,1.0,3.169925000143887
39,PPO-Discrete,129.71933027383898,7,0,7,1767756293.4276483,7080,0,0,2,7,2,9,9,95.10111331939697,2,0.7777777777777778,7,1.0,2.8073549210477178
40,PPO-Discrete,139.86328041144702,7,0,7,1767756388.529752,7081,0,0,2,7,2,9,9,91.82229208946228,2,0.7777777777777778,7,1.0,2.8073549210477178
41,PPO-Discrete,128.14210138648082,8,0,8,1767756480.3529801,7082,0,0,1,8,1,9,9,53.74297785758972,1,0.8888888888888888,8,1.0,2.9999999988458437
42,PPO-Discrete,146.58516402285358,9,1,9,1767756534.096457,7083,0,0,0,9,0,9,9,4.040392160415649,0,1.0,9,1.0,3.169925000143887
43,PPO-Discrete,140.56588302410776,9,1,9,1767756538.1378503,7084,0,0,0,9,0,9,9,2.68790864944458,0,1.0,9,1.0,3.169925000143887
44,PPO-Discrete,144.60038811459418,8,0,8,1767756540.8267593,7085,0,0,1,8,1,9,9,55.37560677528381,1,0.8888888888888888,8,1.0,2.9999999988458437
45,PPO-Discrete,126.13164094613302,6,0,6,1767756596.2037914,7086,0,0,3,6,3,9,9,117.49477314949036,3,0.6666666666666666,6,1.0,2.584962499855539
46,PPO-Discrete,158.62988069281892,9,1,9,1767756713.6995637,7087,0,0,0,9,0,9,9,2.4031996726989746,0,1.0,9,1.0,3.169925000143887
47,PPO-Discrete,101.75683115720359,7,0,7,1767756716.1032639,7088,0,0,2,7,2,9,9,106.89635229110718,2,0.7777777777777778,7,1.0,2.8073549210477178
48,PPO-Discrete,158.88228978000984,9,1,9,1767756823.000608,7089,0,0,0,9,0,9,9,2.428145408630371,0,1.0,9,1.0,3.169925000143887
49,PPO-Discrete,162.3769481113622,9,1,9,1767756825.4297462,7090,0,0,0,9,0,9,9,3.7419278621673584,0,1.0,9,1.0,3.169925000143887
50,PPO-Discrete,181.87846137269548,9,1,9,1767756829.1736825,7091,0,0,0,9,0,9,9,2.4912774562835693,0,1.0,9,1.0,3.169925000143887
51,PPO-Discrete,154.76395200704133,9,1,9,1767756831.6659641,7092,0,0,0,9,0,9,9,2.2221133708953857,0,1.0,9,1.0,3.169925000143887
52,PPO-Discrete,176.42115460319337,9,1,9,1767756833.8890758,7093,0,0,0,9,0,9,9,2.484375238418579,0,1.0,9,1.0,3.169925000143887
53,PPO-Discrete,173.79433095346604,9,1,9,1767756836.374459,7094,0,0,0,9,0,9,9,2.289632797241211,0,1.0,9,1.0,3.169925000143887
54,PPO-Discrete,176.36878975159945,9,1,9,1767756838.6650927,7095,0,0,0,9,0,9,9,57.58242654800415,0,1.0,9,1.0,3.169925000143887
55,PPO-Discrete,164.11648713091552,9,1,9,1767756896.249065,7096,0,0,0,9,0,9,9,2.563140630722046,0,1.0,9,1.0,3.169925000143887
56,PPO-Discrete,185.3213654884431,9,1,9,1767756898.812705,7097,0,0,0,9,0,9,9,2.164527654647827,0,1.0,9,1.0,3.169925000143887
57,PPO-Discrete,143.21419923612982,9,1,9,1767756900.9782329,7098,0,0,0,9,0,9,9,4.112627267837524,0,1.0,9,1.0,3.169925000143887
58,PPO-Discrete,170.05305319618122,9,1,9,1767756905.0913534,7099,0,0,0,9,0,9,9,2.3103413581848145,0,1.0,9,1.0,3.169925000143887
59,PPO-Discrete,112.61214081964671,8,0,8,1767756907.4022026,7100,0,0,1,8,1,9,9,61.420068979263306,1,0.8888888888888888,8,1.0,2.9999999988458437
60,PPO-Discrete,129.7927166163352,8,0,8,1767756968.8232777,7101,0,0,1,8,1,9,9,62.83880305290222,1,0.8888888888888888,8,1.0,2.9999999988458437
61,PPO-Discrete,169.85776602797588,9,1,9,1767757031.6635933,7102,0,0,0,9,0,9,9,2.8651652336120605,0,1.0,9,1.0,3.169925000143887
62,PPO-Discrete,164.32482021573642,9,1,9,1767757034.5304885,7103,0,0,0,9,0,9,9,2.3682897090911865,0,1.0,9,1.0,3.169925000143887
63,PPO-Discrete,154.08332584133416,9,1,9,1767757036.8997886,7104,0,0,0,9,0,9,9,2.0407633781433105,0,1.0,9,1.0,3.169925000143887
64,PPO-Discrete,133.81891373301193,7,0,7,1767757038.9415495,7105,0,0,2,7,2,9,9,97.28576803207397,2,0.7777777777777778,7,1.0,2.8073549210477178
65,PPO-Discrete,165.03357441249278,9,1,9,1767757136.2283175,7106,0,0,0,9,0,9,9,2.004545211791992,0,1.0,9,1.0,3.169925000143887
66,PPO-Discrete,168.78655224481372,9,1,9,1767757138.233861,7107,0,0,0,9,0,9,9,2.259383201599121,0,1.0,9,1.0,3.169925000143887
67,PPO-Discrete,116.82609834229076,8,0,8,1767757140.4942462,7108,0,0,1,8,1,9,9,53.67382621765137,1,0.8888888888888888,8,1.0,2.9999999988458437
68,PPO-Discrete,130.73393015393722,8,0,8,1767757194.1689901,7109,0,0,1,8,1,9,9,51.981587409973145,1,0.8888888888888888,8,1.0,2.9999999988458437
69,PPO-Discrete,68.56617305167238,5,0,5,1767757246.151084,7110,0,0,4,5,4,9,9,148.98310375213623,4,0.5555555555555556,5,1.0,2.3219280941660148
70,PPO-Discrete,161.19669187911202,9,1,9,1767757395.1395679,7111,0,0,0,9,0,9,9,2.417600393295288,0,1.0,9,1.0,3.169925000143887
71,PPO-Discrete,176.9914060941735,9,1,9,1767757397.5586932,7112,0,0,0,9,0,9,9,4.055722236633301,0,1.0,9,1.0,3.169925000143887
72,PPO-Discrete,152.68758853196658,9,1,9,1767757401.6154118,7113,0,0,0,9,0,9,9,2.7645504474639893,0,1.0,9,1.0,3.169925000143887
73,PPO-Discrete,148.46418539124397,8,0,8,1767757404.3857896,7114,0,0,1,8,1,9,9,59.56844139099121,1,0.8888888888888888,8,1.0,2.9999999988458437
74,PPO-Discrete,179.84044164555084,9,1,9,1767757463.955229,7115,0,0,0,9,0,9,9,2.25370717048645,0,1.0,9,1.0,3.169925000143887
75,PPO-Discrete,161.05608820364162,9,1,9,1767757466.20943,7116,0,0,0,9,0,9,9,3.9588406085968018,0,1.0,9,1.0,3.169925000143887
76,PPO-Discrete,151.9807442280839,9,1,9,1767757470.1692677,7117,0,0,0,9,0,9,9,4.313951730728149,0,1.0,9,1.0,3.169925000143887
77,PPO-Discrete,95.79285201917583,7,0,7,1767757474.4837184,7118,0,0,2,7,2,9,9,102.61852049827576,2,0.7777777777777778,7,1.0,2.8073549210477178
78,PPO-Discrete,150.55869135568915,8,0,8,1767757577.1032374,7119,0,0,1,8,1,9,9,49.5449435710907,1,0.8888888888888888,8,1.0,2.9999999988458437
79,PPO-Discrete,148.80788459751403,9,1,9,1767757626.6491814,7120,0,0,0,9,0,9,9,2.3401031494140625,0,1.0,9,1.0,3.169925000143887
80,PPO-Discrete,170.19125952715086,9,1,9,1767757628.990284,7121,0,0,0,9,0,9,9,1.8422815799713135,0,1.0,9,1.0,3.169925000143887
81,PPO-Discrete,108.89521800634006,7,0,7,1767757630.8335621,7122,0,0,2,7,2,9,9,96.55599474906921,2,0.7777777777777778,7,1.0,2.8073549210477178
82,PPO-Discrete,177.2139994740449,9,1,9,1767757727.389557,7123,0,0,0,9,0,9,9,3.4151384830474854,0,1.0,9,1.0,3.169925000143887
83,PPO-Discrete,181.73505699102066,9,1,9,1767757730.8056936,7124,0,0,0,9,0,9,9,2.6090710163116455,0,1.0,9,1.0,3.169925000143887
