episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
168,337.8894673709148,9,5,0.6055329776874541,1.2110659553749081,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
169,228.67579147093664,9,5,0.6736442006902676,1.3472884013805353,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
170,295.9778162978246,9,5,1.5423445022982445,3.084689004596489,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
171,321.1516011156184,9,5,1.2975872672480433,2.5951745344960866,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
172,290.46646376100597,9,5,0.334216953796997,0.668433907593994,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
173,285.9618461358379,9,5,0.5215652018444823,1.0431304036889646,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
174,336.4073321054571,9,5,-0.08560412876622714,-0.17120825753245428,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
175,338.30361796598874,9,5,0.35383487042358386,0.7076697408471677,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
176,347.21949626858384,9,5,1.2395310624734917,2.4790621249469833,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
177,281.8897868199092,9,5,0.1549582510845946,0.3099165021691892,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
178,218.84655487117863,8,5,-0.009541807103324307,-0.019083614206648614,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
179,303.07269565721845,9,5,0.956062409062677,1.912124818125354,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
180,296.68278133579213,9,5,0.0036247491092722406,0.007249498218544481,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
181,349.0446714017584,9,5,0.8210207794154127,1.6420415588308255,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
182,341.8028586903852,9,5,0.38108539875915515,0.7621707975183103,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
183,204.71281958569392,9,5,-0.04459503219383243,-0.08919006438766486,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
184,324.2923043286159,9,5,0.1727616297764215,0.345523259552843,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
185,278.3357196923555,9,5,0.29840383154579153,0.5968076630915831,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
186,306.13950844602624,9,5,0.6255792990156555,1.251158598031311,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
187,271.38748159275275,9,5,0.20553776842781057,0.41107553685562115,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
188,284.74563281086705,9,5,1.1196405818846333,2.2392811637692667,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
189,247.61185320593597,9,5,0.9240547284176999,1.8481094568353997,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
190,248.32890208445156,9,5,0.9146510941781459,1.8293021883562919,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
191,206.14492403391833,9,5,0.945054076450292,1.890108152900584,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
192,161.7388220531153,8,5,0.7083804285112606,1.4167608570225212,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
