episode,model,reward,length,success,picks,start_time,seed,collisions,rrt_failures,pick_failures,successful_picks,unreachable_cubes,optimal_steps,total_cubes,duration,unattempted_picks,path_efficiency,unique_actions,action_diversity_ratio,action_entropy
54,PPO-Continuous,167.11477197925916,9,1,9,1767768317.0595732,4095,0,0,0,9,0,9,9,2.4843356609344482,0,1.0,9,1.0,3.169925000143887
55,PPO-Continuous,143.9828202974275,9,1,9,1767768319.5444083,4096,0,0,0,9,0,9,9,2.643470048904419,0,1.0,9,1.0,3.169925000143887
56,PPO-Continuous,148.40289497921455,8,0,8,1767768322.1888824,4097,0,0,1,8,1,9,9,54.26995611190796,1,0.8888888888888888,8,1.0,2.9999999988458437
57,PPO-Continuous,140.39035316005382,8,0,8,1767768376.4598389,4098,0,0,1,8,1,9,9,53.323187589645386,1,0.8888888888888888,8,1.0,2.9999999988458437
58,PPO-Continuous,162.9157848812624,9,1,9,1767768429.784439,4099,0,0,0,9,0,9,9,1.5677039623260498,0,1.0,9,1.0,3.169925000143887
59,PPO-Continuous,119.17625927668345,7,0,7,1767768431.353147,4100,0,0,2,7,2,9,9,110.36891317367554,2,0.7777777777777778,7,1.0,2.8073549210477178
60,PPO-Continuous,147.90533485075747,9,1,9,1767768541.7235677,4101,0,0,0,9,0,9,9,4.065587759017944,0,1.0,9,1.0,3.169925000143887
61,PPO-Continuous,167.56496731798148,9,1,9,1767768545.790663,4102,0,0,0,9,0,9,9,2.613215446472168,0,1.0,9,1.0,3.169925000143887
62,PPO-Continuous,135.61922930371213,8,0,8,1767768548.40487,4103,0,0,1,8,1,9,9,59.04506182670593,1,0.8888888888888888,8,1.0,2.9999999988458437
63,PPO-Continuous,160.82934526400783,9,1,9,1767768607.4509249,4104,0,0,0,9,0,9,9,4.023123264312744,0,1.0,9,1.0,3.169925000143887
64,PPO-Continuous,132.34183719163866,8,0,8,1767768611.4780483,4105,0,0,1,8,1,9,9,59.73489189147949,1,0.8888888888888888,8,1.0,2.9999999988458437
65,PPO-Continuous,174.11963948445197,9,1,9,1767768671.2139401,4106,0,0,0,9,0,9,9,2.2293601036071777,0,1.0,9,1.0,3.169925000143887
66,PPO-Continuous,164.09764289269765,9,1,9,1767768673.4443078,4107,0,0,0,9,0,9,9,4.401502370834351,0,1.0,9,1.0,3.169925000143887
67,PPO-Continuous,152.24554711156745,9,1,9,1767768677.8472888,4108,0,0,0,9,0,9,9,1.869924783706665,0,1.0,9,1.0,3.169925000143887
68,PPO-Continuous,138.4859925954068,8,0,8,1767768679.7177124,4109,0,0,1,8,1,9,9,60.431551456451416,1,0.8888888888888888,8,1.0,2.9999999988458437
69,PPO-Continuous,135.34858026697765,7,0,7,1767768740.150253,4110,0,0,2,7,2,9,9,92.54971742630005,2,0.7777777777777778,7,1.0,2.8073549210477178
70,PPO-Continuous,163.1367008577006,9,1,9,1767768832.7014956,4111,0,0,0,9,0,9,9,2.767782211303711,0,1.0,9,1.0,3.169925000143887
71,PPO-Continuous,147.0311462452565,9,1,9,1767768835.4697766,4112,0,0,0,9,0,9,9,4.7143964767456055,0,1.0,9,1.0,3.169925000143887
72,PPO-Continuous,152.81328871690602,9,1,9,1767768840.1850815,4113,0,0,0,9,0,9,9,1.8885612487792969,0,1.0,9,1.0,3.169925000143887
73,PPO-Continuous,149.0256026044982,8,0,8,1767768842.0746431,4114,0,0,1,8,1,9,9,57.5083372592926,1,0.8888888888888888,8,1.0,2.9999999988458437
74,PPO-Continuous,122.90257985591307,8,0,8,1767768899.58398,4115,0,0,1,8,1,9,9,60.09654474258423,1,0.8888888888888888,8,1.0,2.9999999988458437
75,PPO-Continuous,124.34523032245008,8,0,8,1767768959.6815312,4116,0,0,1,8,1,9,9,54.631558895111084,1,0.8888888888888888,8,1.0,2.9999999988458437
76,PPO-Continuous,131.98206989573967,9,1,9,1767769014.3140845,4117,0,0,0,9,0,9,9,3.9165661334991455,0,1.0,9,1.0,3.169925000143887
77,PPO-Continuous,150.68226561219683,9,1,9,1767769018.2316484,4118,0,0,0,9,0,9,9,2.2498390674591064,0,1.0,9,1.0,3.169925000143887
78,PPO-Continuous,152.3300147597956,8,0,8,1767769020.4830296,4119,0,0,1,8,1,9,9,60.40352272987366,1,0.8888888888888888,8,1.0,2.9999999988458437
79,PPO-Continuous,162.77174298533743,9,1,9,1767769080.8875515,4120,0,0,0,9,0,9,9,2.2557501792907715,0,1.0,9,1.0,3.169925000143887
80,PPO-Continuous,149.17498711948932,8,0,8,1767769083.143794,4121,0,0,1,8,1,9,9,52.08005404472351,1,0.8888888888888888,8,1.0,2.9999999988458437
81,PPO-Continuous,107.30700974387184,8,0,8,1767769135.2248008,4122,0,0,1,8,1,9,9,58.43224835395813,1,0.8888888888888888,8,1.0,2.9999999988458437
82,PPO-Continuous,113.53299549986886,8,0,8,1767769193.6575494,4123,0,0,1,8,1,9,9,63.9954297542572,1,0.8888888888888888,8,1.0,2.9999999988458437
83,PPO-Continuous,124.20474920422191,8,0,8,1767769257.6529791,4124,0,0,1,8,1,9,9,55.405285596847534,1,0.8888888888888888,8,1.0,2.9999999988458437
84,PPO-Continuous,152.09703306655396,9,1,9,1767769313.0592687,4125,0,0,0,9,0,9,9,2.4277713298797607,0,1.0,9,1.0,3.169925000143887
85,PPO-Continuous,172.74841938204412,9,1,9,1767769315.4880407,4126,0,0,0,9,0,9,9,3.807626962661743,0,1.0,9,1.0,3.169925000143887
86,PPO-Continuous,116.5031624704713,7,0,7,1767769319.2966657,4127,0,0,2,7,2,9,9,110.23566055297852,2,0.7777777777777778,7,1.0,2.8073549210477178
87,PPO-Continuous,104.81411657740736,7,0,7,1767769429.53424,4128,0,0,2,7,2,9,9,97.16938948631287,2,0.7777777777777778,7,1.0,2.8073549210477178
88,PPO-Continuous,149.03566677318224,9,1,9,1767769526.7046325,4129,0,0,0,9,0,9,9,1.977689504623413,0,1.0,9,1.0,3.169925000143887
89,PPO-Continuous,164.5458859275439,9,1,9,1767769528.6833148,4130,0,0,0,9,0,9,9,2.893873691558838,0,1.0,9,1.0,3.169925000143887
90,PPO-Continuous,166.4515538420917,9,1,9,1767769531.5781934,4131,0,0,0,9,0,9,9,2.633120536804199,0,1.0,9,1.0,3.169925000143887
91,PPO-Continuous,120.05794534119356,8,0,8,1767769534.212814,4132,0,0,1,8,1,9,9,53.20445775985718,1,0.8888888888888888,8,1.0,2.9999999988458437
92,PPO-Continuous,173.23065196784069,8,0,8,1767769587.4188719,4133,0,0,1,8,1,9,9,47.44377946853638,1,0.8888888888888888,8,1.0,2.9999999988458437
93,PPO-Continuous,148.14428527657915,9,1,9,1767769634.8641381,4134,0,0,0,9,0,9,9,2.6978354454040527,0,1.0,9,1.0,3.169925000143887
94,PPO-Continuous,157.8040551168645,8,0,8,1767769637.5624738,4135,0,0,1,8,1,9,9,53.122292280197144,1,0.8888888888888888,8,1.0,2.9999999988458437
95,PPO-Continuous,154.4539275788926,9,1,9,1767769690.686264,4136,0,0,0,9,0,9,9,2.5448548793792725,0,1.0,9,1.0,3.169925000143887
96,PPO-Continuous,159.83426472377974,9,1,9,1767769693.2326171,4137,0,0,0,9,0,9,9,2.4433248043060303,0,1.0,9,1.0,3.169925000143887
97,PPO-Continuous,151.89159697202376,9,1,9,1767769695.6774595,4138,0,0,0,9,0,9,9,1.9890985488891602,0,1.0,9,1.0,3.169925000143887
98,PPO-Continuous,157.80707658936655,9,1,9,1767769697.668074,4139,0,0,0,9,0,9,9,2.3554763793945312,0,1.0,9,1.0,3.169925000143887
99,PPO-Continuous,135.95504417179853,9,1,9,1767769700.0240502,4140,0,0,0,9,0,9,9,3.9246768951416016,0,1.0,9,1.0,3.169925000143887
1,SAC-Continuous,188.36978671001515,9,1,9,1767769703.9912698,5042,0,0,0,9,0,9,9,2.356127977371216,0,1.0,9,1.0,3.169925000143887
2,SAC-Continuous,154.5979879974783,9,1,9,1767769706.3484056,5043,0,0,0,9,0,9,9,5.307746171951294,0,1.0,9,1.0,3.169925000143887
3,SAC-Continuous,199.63942995476614,9,1,9,1767769711.6566503,5044,0,0,0,9,0,9,9,1.6160340309143066,0,1.0,9,1.0,3.169925000143887
4,SAC-Continuous,163.22556418554842,9,1,9,1767769713.2736843,5045,0,0,0,9,0,9,9,1.7580056190490723,0,1.0,9,1.0,3.169925000143887
5,SAC-Continuous,179.66165034161452,9,1,9,1767769715.032683,5046,0,0,0,9,0,9,9,2.700709581375122,0,1.0,9,1.0,3.169925000143887
6,SAC-Continuous,155.0524173490374,9,1,9,1767769717.7343843,5047,0,0,0,9,0,9,9,2.6078243255615234,0,1.0,9,1.0,3.169925000143887
7,SAC-Continuous,174.57575070119324,9,1,9,1767769720.3434656,5048,0,0,0,9,0,9,9,2.3357951641082764,0,1.0,9,1.0,3.169925000143887
8,SAC-Continuous,148.97332549752778,9,1,9,1767769722.6802602,5049,0,0,0,9,0,9,9,8.263713598251343,0,1.0,9,1.0,3.169925000143887
9,SAC-Continuous,147.4661353409233,9,1,9,1767769730.9449668,5050,0,0,0,9,0,9,9,2.292515754699707,0,1.0,9,1.0,3.169925000143887
10,SAC-Continuous,153.65052602279545,9,1,9,1767769733.2384872,5051,0,0,0,9,0,9,9,5.934268951416016,0,1.0,9,1.0,3.169925000143887
11,SAC-Continuous,127.09147003614046,7,0,7,1767769739.1732583,5052,0,0,2,7,2,9,9,98.40741562843323,2,0.7777777777777778,7,1.0,2.8073549210477178
12,SAC-Continuous,123.50401321444947,8,0,8,1767769837.5816708,5053,0,0,1,8,1,9,9,66.79852151870728,1,0.8888888888888888,8,1.0,2.9999999988458437
13,SAC-Continuous,141.01017850513642,9,1,9,1767769904.3816895,5054,0,0,0,9,0,9,9,2.237929344177246,0,1.0,9,1.0,3.169925000143887
14,SAC-Continuous,148.783647755991,8,0,8,1767769906.6206188,5055,0,0,1,8,1,9,9,53.47399854660034,1,0.8888888888888888,8,1.0,2.9999999988458437
15,SAC-Continuous,145.96940196958778,8,0,8,1767769960.0960343,5056,0,0,1,8,1,9,9,53.00633692741394,1,0.8888888888888888,8,1.0,2.9999999988458437
16,SAC-Continuous,105.34878251519024,7,0,7,1767770013.1038713,5057,0,0,2,7,2,9,9,95.36134243011475,2,0.7777777777777778,7,1.0,2.8073549210477178
17,SAC-Continuous,137.6076464091178,8,0,8,1767770108.4662173,5058,0,0,1,8,1,9,9,52.38154721260071,1,0.8888888888888888,8,1.0,2.9999999988458437
18,SAC-Continuous,170.48178371320904,9,1,9,1767770160.8487525,5059,0,0,0,9,0,9,9,2.5277092456817627,0,1.0,9,1.0,3.169925000143887
19,SAC-Continuous,139.27655181381033,9,1,9,1767770163.3779626,5060,0,0,0,9,0,9,9,2.41620135307312,0,1.0,9,1.0,3.169925000143887
20,SAC-Continuous,165.2228956069202,8,0,8,1767770165.7946556,5061,0,0,1,8,1,9,9,59.437235832214355,1,0.8888888888888888,8,1.0,2.9999999988458437
21,SAC-Continuous,134.26600211381898,8,0,8,1767770225.232893,5062,0,0,1,8,1,9,9,59.98186779022217,1,0.8888888888888888,8,1.0,2.9999999988458437
22,SAC-Continuous,140.24923668233671,8,0,8,1767770285.2157643,5063,0,0,1,8,1,9,9,67.60791039466858,1,0.8888888888888888,8,1.0,2.9999999988458437
23,SAC-Continuous,170.981163844326,9,1,9,1767770352.8241754,5064,0,0,0,9,0,9,9,2.808619260787964,0,1.0,9,1.0,3.169925000143887
24,SAC-Continuous,149.83274614728137,8,0,8,1767770355.6337867,5065,0,0,1,8,1,9,9,57.0649778842926,1,0.8888888888888888,8,1.0,2.9999999988458437
25,SAC-Continuous,152.19587692102914,9,1,9,1767770412.7002587,5066,0,0,0,9,0,9,9,1.9985878467559814,0,1.0,9,1.0,3.169925000143887
26,SAC-Continuous,150.17481254887747,9,1,9,1767770414.6998441,5067,0,0,0,9,0,9,9,2.65047550201416,0,1.0,9,1.0,3.169925000143887
27,SAC-Continuous,141.29396744042288,8,0,8,1767770417.3518162,5068,0,0,1,8,1,9,9,59.89320182800293,1,0.8888888888888888,8,1.0,2.9999999988458437
28,SAC-Continuous,129.6490265209829,9,1,9,1767770477.2460186,5069,0,0,0,9,0,9,9,7.4574737548828125,0,1.0,9,1.0,3.169925000143887
29,SAC-Continuous,143.57738921791656,8,0,8,1767770484.705003,5070,0,0,1,8,1,9,9,63.1499240398407,1,0.8888888888888888,8,1.0,2.9999999988458437
30,SAC-Continuous,168.19973326955488,9,1,9,1767770547.8564272,5071,0,0,0,9,0,9,9,4.121760368347168,0,1.0,9,1.0,3.169925000143887
31,SAC-Continuous,169.8542238028246,9,1,9,1767770551.9791853,5072,0,0,0,9,0,9,9,2.3003337383270264,0,1.0,9,1.0,3.169925000143887
32,SAC-Continuous,130.5838922626889,8,0,8,1767770554.280518,5073,0,0,1,8,1,9,9,61.11269783973694,1,0.8888888888888888,8,1.0,2.9999999988458437
33,SAC-Continuous,176.03062508671945,9,1,9,1767770615.3942208,5074,0,0,0,9,0,9,9,2.3437352180480957,0,1.0,9,1.0,3.169925000143887
34,SAC-Continuous,155.9888185299772,9,1,9,1767770617.7389557,5075,0,0,0,9,0,9,9,4.140226364135742,0,1.0,9,1.0,3.169925000143887
35,SAC-Continuous,147.15240226105817,9,1,9,1767770621.8801813,5076,0,0,0,9,0,9,9,2.57891583442688,0,1.0,9,1.0,3.169925000143887
36,SAC-Continuous,129.97683279342493,8,0,8,1767770624.4600909,5077,0,0,1,8,1,9,9,59.99884629249573,1,0.8888888888888888,8,1.0,2.9999999988458437
37,SAC-Continuous,119.89638080181126,7,0,7,1767770684.4599354,5078,0,0,2,7,2,9,9,89.42674660682678,2,0.7777777777777778,7,1.0,2.8073549210477178
38,SAC-Continuous,143.88113773614705,8,0,8,1767770773.887674,5079,0,0,1,8,1,9,9,60.613261699676514,1,0.8888888888888888,8,1.0,2.9999999988458437
39,SAC-Continuous,138.73429337961176,8,0,8,1767770834.5019357,5080,0,0,1,8,1,9,9,60.693034172058105,1,0.8888888888888888,8,1.0,2.9999999988458437
40,SAC-Continuous,173.20577874356331,9,1,9,1767770895.196481,5081,0,0,0,9,0,9,9,4.232056140899658,0,1.0,9,1.0,3.169925000143887
41,SAC-Continuous,142.6081524510992,8,0,8,1767770899.4295297,5082,0,0,1,8,1,9,9,58.75357937812805,1,0.8888888888888888,8,1.0,2.9999999988458437
42,SAC-Continuous,153.5434011679808,9,1,9,1767770958.1846147,5083,0,0,0,9,0,9,9,2.4927968978881836,0,1.0,9,1.0,3.169925000143887
43,SAC-Continuous,150.2749558824063,9,1,9,1767770960.677911,5084,0,0,0,9,0,9,9,2.6166939735412598,0,1.0,9,1.0,3.169925000143887
44,SAC-Continuous,154.77782300754183,9,1,9,1767770963.295609,5085,0,0,0,9,0,9,9,2.0603601932525635,0,1.0,9,1.0,3.169925000143887
45,SAC-Continuous,127.87761482447767,7,0,7,1767770965.3569741,5086,0,0,2,7,2,9,9,2996.100179672241,2,0.7777777777777778,7,1.0,2.8073549210477178
46,SAC-Continuous,156.92255849326654,9,1,9,1767773961.4611702,5087,0,0,0,9,0,9,9,9.600754976272583,0,1.0,9,1.0,3.169925000143887
47,SAC-Continuous,166.85334824375923,9,1,9,1767773971.0629287,5088,0,0,0,9,0,9,9,2.527273178100586,0,1.0,9,1.0,3.169925000143887
48,SAC-Continuous,156.09101010547437,9,1,9,1767773973.591211,5089,0,0,0,9,0,9,9,2.1116034984588623,0,1.0,9,1.0,3.169925000143887
49,SAC-Continuous,116.37550663228487,8,0,8,1767773975.7038207,5090,0,0,1,8,1,9,9,66.68259930610657,1,0.8888888888888888,8,1.0,2.9999999988458437
50,SAC-Continuous,172.31069204518775,9,1,9,1767774042.3875403,5091,0,0,0,9,0,9,9,2.369462251663208,0,1.0,9,1.0,3.169925000143887
51,SAC-Continuous,137.7889691857859,9,1,9,1767774044.7578268,5092,0,0,0,9,0,9,9,2.0933878421783447,0,1.0,9,1.0,3.169925000143887
52,SAC-Continuous,149.56423959607636,9,1,9,1767774046.8517127,5093,0,0,0,9,0,9,9,3.837886095046997,0,1.0,9,1.0,3.169925000143887
53,SAC-Continuous,148.31833460211416,7,0,7,1767774050.6901062,5094,0,0,2,7,2,9,9,94.98292946815491,2,0.7777777777777778,7,1.0,2.8073549210477178
54,SAC-Continuous,114.86824401571289,8,0,8,1767774145.683066,5095,0,0,1,8,1,9,9,63.693461179733276,1,0.8888888888888888,8,1.0,2.9999999988458437
55,SAC-Continuous,128.14987621972617,8,0,8,1767774209.377748,5096,0,0,1,8,1,9,9,70.40508222579956,1,0.8888888888888888,8,1.0,2.9999999988458437
56,SAC-Continuous,155.53155241836757,9,1,9,1767774279.7838254,5097,0,0,0,9,0,9,9,2.4656779766082764,0,1.0,9,1.0,3.169925000143887
57,SAC-Continuous,168.48741670405758,9,1,9,1767774282.2504973,5098,0,0,0,9,0,9,9,2.5282952785491943,0,1.0,9,1.0,3.169925000143887
58,SAC-Continuous,124.45187088421868,8,0,8,1767774284.7797878,5099,0,0,1,8,1,9,9,69.15067076683044,1,0.8888888888888888,8,1.0,2.9999999988458437
59,SAC-Continuous,135.25127065148456,8,0,8,1767774353.9314651,5100,0,0,1,8,1,9,9,68.79883766174316,1,0.8888888888888888,8,1.0,2.9999999988458437
60,SAC-Continuous,171.8274740607087,9,1,9,1767774422.7338188,5101,0,0,0,9,0,9,9,5.523696660995483,0,1.0,9,1.0,3.169925000143887
61,SAC-Continuous,159.90345585305914,9,1,9,1767774428.2580154,5102,0,0,0,9,0,9,9,4.406844615936279,0,1.0,9,1.0,3.169925000143887
62,SAC-Continuous,102.67859020714096,7,0,7,1767774432.665859,5103,0,0,2,7,2,9,9,166.4092869758606,2,0.7777777777777778,7,1.0,2.8073549210477178
63,SAC-Continuous,119.77666011588626,8,0,8,1767774599.07665,5104,0,0,1,8,1,9,9,70.88370895385742,1,0.8888888888888888,8,1.0,2.9999999988458437
64,SAC-Continuous,150.029146112356,9,1,9,1767774669.9613638,5105,0,0,0,9,0,9,9,4.34039568901062,0,1.0,9,1.0,3.169925000143887
65,SAC-Continuous,160.92106781452804,9,1,9,1767774674.3030195,5106,0,0,0,9,0,9,9,3.5384891033172607,0,1.0,9,1.0,3.169925000143887
66,SAC-Continuous,168.98756003449287,9,1,9,1767774677.8425095,5107,0,0,0,9,0,9,9,4.934213638305664,0,1.0,9,1.0,3.169925000143887
67,SAC-Continuous,155.35823423460639,9,1,9,1767774682.7777224,5108,0,0,0,9,0,9,9,5.895977020263672,0,1.0,9,1.0,3.169925000143887
68,SAC-Continuous,176.22665614681773,9,1,9,1767774688.6746159,5109,0,0,0,9,0,9,9,3.8855209350585938,0,1.0,9,1.0,3.169925000143887
69,SAC-Continuous,179.68501234790287,9,1,9,1767774692.5636456,5110,0,0,0,9,0,9,9,8.622693061828613,0,1.0,9,1.0,3.169925000143887
70,SAC-Continuous,150.72440332188913,9,1,9,1767774701.1883628,5111,0,0,0,9,0,9,9,11.908165216445923,0,1.0,9,1.0,3.169925000143887
71,SAC-Continuous,134.59329198654066,8,0,8,1767774713.0990267,5112,0,0,1,8,1,9,9,65.53793740272522,1,0.8888888888888888,8,1.0,2.9999999988458437
72,SAC-Continuous,136.54239432895923,8,0,8,1767774778.638964,5113,0,0,1,8,1,9,9,68.09717798233032,1,0.8888888888888888,8,1.0,2.9999999988458437
73,SAC-Continuous,122.3912762445861,8,0,8,1767774846.737146,5114,0,0,1,8,1,9,9,68.78052687644958,1,0.8888888888888888,8,1.0,2.9999999988458437
74,SAC-Continuous,164.61906004030305,9,1,9,1767774915.5181727,5115,0,0,0,9,0,9,9,2.7564775943756104,0,1.0,9,1.0,3.169925000143887
75,SAC-Continuous,116.05874960213194,7,0,7,1767774918.2771401,5116,0,0,2,7,2,9,9,110.5791130065918,2,0.7777777777777778,7,1.0,2.8073549210477178
76,SAC-Continuous,101.78269875087946,8,0,8,1767775028.857245,5117,0,0,1,8,1,9,9,75.46535921096802,1,0.8888888888888888,8,1.0,2.9999999988458437
77,SAC-Continuous,129.29751789164544,8,0,8,1767775104.3271024,5118,0,0,1,8,1,9,9,74.67459440231323,1,0.8888888888888888,8,1.0,2.9999999988458437
78,SAC-Continuous,121.42267443831349,8,0,8,1767775179.0047457,5119,0,0,1,8,1,9,9,72.75591135025024,1,0.8888888888888888,8,1.0,2.9999999988458437
79,SAC-Continuous,157.541444414578,9,1,9,1767775251.7616577,5120,0,0,0,9,0,9,9,5.143189191818237,0,1.0,9,1.0,3.169925000143887
80,SAC-Continuous,163.03052082506318,9,1,9,1767775256.9058468,5121,0,0,0,9,0,9,9,2.308776617050171,0,1.0,9,1.0,3.169925000143887
81,SAC-Continuous,158.23372312801334,9,1,9,1767775259.2156215,5122,0,0,0,9,0,9,9,2.380471706390381,0,1.0,9,1.0,3.169925000143887
82,SAC-Continuous,149.7919795150232,9,1,9,1767775261.5970936,5123,0,0,0,9,0,9,9,2.9020912647247314,0,1.0,9,1.0,3.169925000143887
83,SAC-Continuous,148.02391188366352,8,0,8,1767775264.5001836,5124,0,0,1,8,1,9,9,69.73096561431885,1,0.8888888888888888,8,1.0,2.9999999988458437
84,SAC-Continuous,144.97864626275538,9,1,9,1767775334.2321486,5125,0,0,0,9,0,9,9,3.061981678009033,0,1.0,9,1.0,3.169925000143887
85,SAC-Continuous,161.6749522705724,9,1,9,1767775337.2956357,5126,0,0,0,9,0,9,9,3.8865737915039062,0,1.0,9,1.0,3.169925000143887
86,SAC-Continuous,157.97600805581953,9,1,9,1767775341.182702,5127,0,0,0,9,0,9,9,2.515331506729126,0,1.0,9,1.0,3.169925000143887
87,SAC-Continuous,160.44775803370027,9,1,9,1767775343.6990256,5128,0,0,0,9,0,9,9,2.9011385440826416,0,1.0,9,1.0,3.169925000143887
88,SAC-Continuous,179.9882594189279,9,1,9,1767775346.601156,5129,0,0,0,9,0,9,9,4.017620325088501,0,1.0,9,1.0,3.169925000143887
89,SAC-Continuous,179.97050186327334,9,1,9,1767775350.6192758,5130,0,0,0,9,0,9,9,2.629117012023926,0,1.0,9,1.0,3.169925000143887
90,SAC-Continuous,114.91390345965831,8,0,8,1767775353.2498987,5131,0,0,1,8,1,9,9,63.085952281951904,1,0.8888888888888888,8,1.0,2.9999999988458437
91,SAC-Continuous,138.64964912579097,9,1,9,1767775416.3378625,5132,0,0,0,9,0,9,9,4.946334600448608,0,1.0,9,1.0,3.169925000143887
92,SAC-Continuous,156.45762813997788,9,1,9,1767775421.2851946,5133,0,0,0,9,0,9,9,5.82766580581665,0,1.0,9,1.0,3.169925000143887
93,SAC-Continuous,136.0348125033778,9,1,9,1767775427.1138883,5134,0,0,0,9,0,9,9,3.4923031330108643,0,1.0,9,1.0,3.169925000143887
94,SAC-Continuous,154.6527517760548,9,1,9,1767775430.6079738,5135,0,0,0,9,0,9,9,3.1696763038635254,0,1.0,9,1.0,3.169925000143887
95,SAC-Continuous,173.0857536664494,9,1,9,1767775433.7791505,5136,0,0,0,9,0,9,9,2.3121731281280518,0,1.0,9,1.0,3.169925000143887
96,SAC-Continuous,133.99170482682956,8,0,8,1767775436.092322,5137,0,0,1,8,1,9,9,64.16753911972046,1,0.8888888888888888,8,1.0,2.9999999988458437
97,SAC-Continuous,163.44734331089904,9,1,9,1767775500.260878,5138,0,0,0,9,0,9,9,3.4870994091033936,0,1.0,9,1.0,3.169925000143887
98,SAC-Continuous,127.83586483582968,6,0,6,1767775503.7494745,5139,0,0,3,6,3,9,9,203.08792161941528,3,0.6666666666666666,6,1.0,2.584962499855539
99,SAC-Continuous,168.12852963349872,9,1,9,1767775706.8465717,5140,0,0,0,9,0,9,9,6.025050163269043,0,1.0,9,1.0,3.169925000143887
