episode,total_reward,reward_agent1_total,reward_agent2_total,length,cubes_picked,success,reshuffles,distance_reduced,time_saved,avg_q_value,avg_q_overestimation,avg_reward_100,success_rate_100
916,198.236437,137.050620,61.185817,9,9,1.000000,5,0.342909,0.685817,459.440015,437.413744,-211.432093,0.785556
917,198.476758,127.833241,70.643517,9,9,1.000000,5,0.071758,0.143517,471.148810,449.095837,-212.257296,0.785556
918,198.715600,132.975500,65.740100,9,9,1.000000,5,0.120050,0.240100,480.746971,458.667460,-212.808057,0.785556
919,-1035.556119,-1160.121991,124.565872,50,2,0.222222,5,0.032936,0.065872,476.805804,497.516926,-226.277254,0.777778
920,-498.470038,-702.631740,204.161702,41,8,0.888889,5,-0.419149,-0.838298,425.686177,437.843982,-222.059808,0.778889
921,-1012.044503,-1154.275884,142.231380,50,2,0.222222,5,0.115690,0.231380,499.286481,519.527371,-234.787264,0.771111
922,-1066.876094,-1097.426365,30.550272,50,4,0.444444,5,-0.224864,-0.449728,470.985055,492.322577,-248.411107,0.765556
923,301.672299,152.786849,148.885450,9,9,1.000000,5,0.442725,0.885450,487.099837,453.580693,-237.625659,0.767778
924,74.473261,-89.425332,163.898593,18,9,1.000000,5,0.199297,0.398593,512.914908,508.777505,-229.104186,0.770000
925,268.121719,144.072479,124.049240,9,9,1.000000,5,0.524620,1.049240,471.825420,442.034118,-228.543950,0.770000
926,-1043.777501,-1124.055550,80.278048,50,3,0.333333,5,0.639024,1.278048,473.690267,494.565817,-241.217513,0.763333
927,-996.205441,-1158.409329,162.203888,50,2,0.222222,5,-0.148056,-0.296112,478.073538,497.997647,-241.459549,0.762222
928,209.536530,139.210613,70.325917,9,9,1.000000,5,-0.087042,-0.174083,470.930043,447.648206,-239.042703,0.762222
929,161.980486,148.777449,13.203037,9,9,1.000000,5,-0.398482,-0.796963,460.535211,442.537380,-240.672487,0.762222
930,-464.865770,-626.121281,161.255511,37,8,0.888889,5,0.127756,0.255511,465.750617,478.314557,-247.867623,0.761111
931,300.530149,148.964273,151.565876,9,9,1.000000,5,0.282938,0.565876,461.635604,428.243365,-234.472372,0.768889
932,-909.192637,-979.685911,70.493274,50,7,0.777778,5,-0.003363,-0.006726,449.620540,467.804392,-246.183059,0.766667
933,307.440554,152.018569,155.421985,9,9,1.000000,5,-0.039007,-0.078015,464.208417,430.048355,-245.293047,0.766667
934,234.877370,125.494321,109.383048,9,9,1.000000,5,0.441524,0.883048,464.546887,438.449401,-245.574260,0.766667
935,308.425352,143.044595,165.380756,9,9,1.000000,5,-0.059622,-0.119244,467.330430,433.060946,-239.670611,0.767778
936,164.322089,140.400941,23.921148,9,9,1.000000,5,-0.039426,-0.078852,470.015216,451.757206,-239.908756,0.767778
937,251.766094,100.681476,151.084618,10,9,1.000000,5,0.042309,0.084618,463.037713,437.861103,-239.857652,0.767778
938,-879.998539,-1016.257969,136.259430,50,6,0.666667,5,-0.370285,-0.740570,434.850143,452.450114,-250.819014,0.764444
939,267.471335,153.786238,113.685097,9,9,1.000000,5,0.342549,0.685097,466.550033,436.830996,-251.208968,0.764444
940,290.147889,130.831757,159.316132,9,9,1.000000,5,0.658066,1.316132,461.036872,428.798217,-239.596342,0.767778
941,265.106461,121.650599,143.455862,10,9,1.000000,5,0.477931,0.955862,490.995846,464.485200,-239.736638,0.767778
942,261.731607,151.256417,110.475190,9,9,1.000000,5,0.237595,0.475190,469.914956,440.833667,-228.098477,0.772222
943,309.167820,148.160159,161.007662,9,9,1.000000,5,0.003831,0.007662,463.673927,429.321947,-215.190152,0.776667
944,281.873839,129.754659,152.119180,9,9,1.000000,5,0.559590,1.119180,463.832709,432.513393,-203.064706,0.782222
945,235.134413,132.085902,103.048512,9,9,1.000000,5,0.024256,0.048512,478.326541,452.200495,-203.670518,0.782222
946,-871.748806,-981.961367,110.212561,50,7,0.777778,5,0.106280,0.212561,441.166390,458.601367,-202.770709,0.784444
947,291.181139,131.656164,159.524975,9,9,1.000000,5,-0.487513,-0.975025,456.411945,424.058485,-188.914998,0.791111
948,244.518984,143.825664,100.693320,9,9,1.000000,5,1.096660,2.193320,477.656207,450.487431,-188.887228,0.791111
949,-905.385166,-1066.477807,161.092641,50,4,0.444444,5,0.046320,0.092641,473.594734,491.702438,-188.275706,0.791111
950,272.454990,123.239270,149.215719,9,9,1.000000,5,-0.142140,-0.284281,473.213355,442.940578,-176.353612,0.797778
951,258.982379,144.422003,114.560376,9,9,1.000000,5,0.030188,0.060376,457.859607,429.083787,-162.512345,0.805556
952,239.342005,128.089443,111.252562,9,9,1.000000,5,-0.123719,-0.247438,462.198591,435.605035,-162.889744,0.805556
953,290.258859,137.753201,152.505659,9,9,1.000000,5,1.502829,3.005659,462.712015,430.461031,-161.629285,0.805556
954,-550.122543,-703.763351,153.640809,40,7,0.777778,5,-0.179596,-0.359191,411.030083,424.783146,-169.221811,0.803333
955,-898.184419,-1018.090119,119.905700,50,6,0.666667,5,-0.047150,-0.094300,476.687304,494.650992,-176.752749,0.802222
956,-1076.939891,-1117.451290,40.511399,50,3,0.333333,5,-0.244300,-0.488601,454.404730,475.943527,-177.541649,0.802222
957,-941.808499,-1056.158862,114.350363,50,5,0.555556,5,-0.074818,-0.149637,451.496093,470.332263,-190.145586,0.797778
958,266.636426,149.868743,116.767683,9,9,1.000000,5,0.133842,0.267683,459.603892,429.977622,-179.181775,0.800000
959,248.998264,134.186377,114.811887,9,9,1.000000,5,0.655944,1.311887,480.382150,452.715677,-166.907083,0.806667
960,-1120.682500,-1150.254143,29.571643,50,2,0.222222,5,0.035822,0.071643,469.328008,491.741658,-181.074053,0.798889
961,255.904949,131.610329,124.294619,9,9,1.000000,5,0.647310,1.294619,468.533351,440.099468,-169.565993,0.802222
962,192.358883,129.170295,63.188587,9,9,1.000000,5,-0.155706,-0.311413,461.723572,440.350363,-158.061319,0.810000
963,268.854699,102.722275,166.132424,10,9,1.000000,5,0.316212,0.632424,475.995780,449.110310,-157.901254,0.810000
964,237.088075,123.162488,113.925587,9,9,1.000000,5,-0.287207,-0.574413,449.820897,423.477778,-158.341808,0.810000
965,275.622051,162.840913,112.781139,9,9,1.000000,5,-0.109431,-0.218861,458.421931,427.797259,-157.451714,0.810000
966,345.417050,144.953217,200.463833,9,9,1.000000,5,0.731917,1.463833,454.647932,416.268260,-148.142403,0.812222
967,258.626299,136.413184,122.213115,9,9,1.000000,5,-0.393442,-0.786885,454.646417,425.910162,-148.147230,0.812222
968,249.718886,145.629162,104.089725,9,9,1.000000,5,-0.205138,-0.410275,428.907548,401.161005,-135.196506,0.817778
969,278.098920,167.523787,110.575132,9,9,1.000000,5,0.287566,0.575132,453.729574,422.829694,-121.631792,0.825556
970,-251.200317,-301.476288,50.275970,24,7,0.777778,5,-0.112015,-0.224030,425.453908,435.920588,-127.005285,0.823333
971,286.938164,134.103128,152.835036,9,9,1.000000,5,0.167518,0.335036,437.530668,405.648649,-114.124616,0.830000
972,-1041.070250,-1122.200294,81.130044,50,3,0.333333,5,0.315022,0.630044,473.014418,493.835823,-127.622725,0.823333
973,188.276955,138.388544,49.888411,9,9,1.000000,5,-0.305795,-0.611589,429.984561,409.064899,-128.143247,0.823333
974,293.593221,132.900490,160.692731,9,9,1.000000,5,-0.153635,-0.307269,452.830062,420.208593,-115.917768,0.830000
975,322.679965,121.609196,201.070769,9,9,1.000000,5,-0.464616,-0.929231,485.130201,449.276871,-101.855937,0.836667
976,319.580673,116.713960,202.866713,10,9,1.000000,5,-0.316644,-0.633287,446.450774,414.492706,-100.837618,0.836667
977,305.652820,144.508486,161.144333,9,9,1.000000,5,0.072167,0.144333,465.815906,431.854481,-88.504664,0.842222
978,230.177608,150.964052,79.213556,9,9,1.000000,5,0.106778,0.213556,445.805086,420.229797,-88.775049,0.842222
979,289.260544,138.134958,151.125586,9,9,1.000000,5,0.812793,1.625586,465.615565,433.475505,-81.617255,0.842222
980,241.965982,139.280264,102.685719,9,9,1.000000,5,-0.157141,-0.314281,432.035149,405.150040,-82.592583,0.842222
981,209.476080,139.790224,69.685856,9,9,1.000000,5,0.342928,0.685856,457.812943,434.537823,-83.785019,0.842222
982,291.212999,130.879206,160.333792,9,9,1.000000,5,0.416896,0.833792,430.969431,398.612431,-70.868573,0.850000
983,310.136319,154.259531,155.876788,9,9,1.000000,5,-0.561606,-1.123212,454.060894,419.601303,-57.410971,0.857778
984,234.318607,89.300366,145.018241,11,9,1.000000,5,-0.240879,-0.481759,450.621516,429.319824,-45.775656,0.864444
985,252.836654,134.711592,118.125062,9,9,1.000000,5,-0.437469,-0.874938,421.717821,393.624859,-46.586172,0.864444
986,-838.673911,-989.293011,150.619101,50,7,0.777778,5,-0.190450,-0.380899,399.124285,415.897763,-57.586604,0.862222
987,-995.689090,-1100.534518,104.845428,50,3,0.333333,5,-0.577286,-1.154572,456.963284,476.877065,-70.524875,0.855556
988,-1017.147573,-1120.333618,103.186045,50,3,0.333333,5,0.093022,0.186045,453.235175,473.578127,-70.745142,0.854444
989,265.910914,113.340348,152.570566,9,9,1.000000,5,0.035283,0.070566,452.687781,423.142123,-70.117421,0.854444
990,-897.015693,-1102.461461,205.445768,50,4,0.444444,5,0.222884,0.445768,455.107859,473.048173,-82.384806,0.848889
991,239.440472,138.854635,100.585837,9,9,1.000000,5,0.292919,0.585837,450.748437,424.143940,-82.866015,0.848889
992,248.213083,136.428751,111.784332,9,9,1.000000,5,0.892166,1.784332,462.744994,435.165763,-82.706801,0.848889
993,230.056532,124.947637,105.108895,9,9,1.000000,5,-0.445552,-0.891105,434.473631,408.911794,-83.517515,0.848889
994,-42.125094,-196.069041,153.943947,20,8,0.888889,5,-0.028026,-0.056053,457.045032,459.151286,-86.682261,0.847778
995,234.899330,124.052385,110.846944,10,9,1.000000,5,0.423472,0.846944,449.270793,425.780860,-86.702842,0.847778
996,201.393595,139.037685,62.355909,9,9,1.000000,5,0.177955,0.355909,459.572543,437.195477,-87.993282,0.847778
997,261.438343,147.610860,113.827484,9,9,1.000000,5,-0.336258,-0.672516,460.934133,431.885428,-88.547596,0.847778
998,299.897253,151.832588,148.064665,9,9,1.000000,5,-0.217668,-0.435335,477.003111,443.681194,-87.571981,0.847778
999,213.619086,143.095110,70.523976,9,9,1.000000,5,0.011988,0.023976,457.768611,434.033158,-88.282493,0.847778
1000,-988.857878,-1090.245804,101.387926,50,4,0.444444,5,-0.056037,-0.112074,456.125329,475.902487,-101.242271,0.842222
1001,306.626692,141.278241,165.348451,9,9,1.000000,5,-0.075775,-0.151549,436.007731,401.938098,-101.294613,0.842222
1002,-1009.779150,-1133.283252,123.504102,50,3,0.333333,5,-0.497949,-0.995898,451.241019,471.436602,-102.389177,0.841111
1003,263.381102,118.470716,144.910385,9,9,1.000000,5,-0.294807,-0.589615,462.752085,433.487518,-101.815756,0.841111
1004,-903.909237,-1006.137889,102.228652,50,6,0.666667,5,-0.385674,-0.771348,416.252982,434.331167,-101.009318,0.846667
1005,-826.289605,-992.992005,166.702400,50,7,0.777778,5,-0.148800,-0.297600,418.950101,435.475893,-111.744545,0.844444
1006,226.897241,156.180879,70.716363,9,9,1.000000,5,0.108181,0.216363,442.376665,417.165860,-100.230254,0.851111
1007,275.301661,164.985242,110.316419,9,9,1.000000,5,0.158210,0.316419,476.513841,445.924768,-88.190891,0.856667
1008,313.251352,148.832485,164.418867,9,9,1.000000,5,0.209434,0.418867,421.477006,386.671301,-76.946998,0.858889
1009,314.616679,150.327589,164.289090,9,9,1.000000,5,0.144545,0.289090,448.121389,413.163980,-75.616714,0.858889
1010,260.050252,135.582106,124.468145,9,9,1.000000,5,-0.015927,-0.031855,433.087064,404.192592,-62.577853,0.866667
1011,-831.555816,-984.443711,152.887895,50,6,0.666667,5,-0.556052,-1.112105,428.376273,445.007389,-71.386894,0.864444
1012,-1018.060799,-1121.684047,103.623248,50,3,0.333333,5,-0.438376,-0.876752,439.165840,459.527056,-70.679936,0.864444
1013,-829.695005,-1035.293910,205.598905,50,5,0.555556,5,-0.450548,-0.901095,415.027944,431.621844,-81.886995,0.860000
1014,246.791318,145.689153,101.102165,9,9,1.000000,5,-0.198917,-0.397835,431.152648,403.731390,-81.937302,0.860000
1015,294.888488,144.825457,150.063031,9,9,1.000000,5,0.281515,0.563031,442.500792,409.735404,-77.268770,0.861111
1016,254.920248,140.323820,114.596428,9,9,1.000000,5,0.048214,0.096428,437.330130,409.005658,-76.701932,0.861111
1017,254.180059,142.776184,111.403875,9,9,1.000000,5,-0.048062,-0.096125,433.260298,405.018070,-76.144899,0.861111
1018,261.263460,156.307575,104.955884,9,9,1.000000,5,-0.522058,-1.044116,448.957642,419.928369,-75.519420,0.861111
1019,138.481288,85.000424,53.480864,11,9,1.000000,5,0.740432,1.480864,461.258146,448.668939,-63.779046,0.868889
1020,-1036.695360,-1116.390708,79.695348,50,3,0.333333,5,1.097674,2.195348,455.322607,476.056514,-69.161299,0.863333
1021,302.726731,139.104466,163.622264,9,9,1.000000,5,-0.188868,-0.377736,443.961068,410.324765,-56.013587,0.871111
1022,233.605177,142.720914,90.884262,9,9,1.000000,5,0.942131,1.884262,445.330226,419.374096,-43.008774,0.876667
1023,298.621752,147.364022,151.257730,9,9,1.000000,5,0.128865,0.257730,450.192562,417.012367,-43.039280,0.876667
1024,284.903795,121.177599,163.726196,9,9,1.000000,5,-0.136902,-0.273804,431.597919,399.941941,-40.934974,0.876667
1025,211.400660,141.072488,70.328172,9,9,1.000000,5,-0.085914,-0.171828,442.639431,419.150468,-41.502185,0.876667
1026,189.125066,128.245763,60.879303,9,9,1.000000,5,0.189651,0.379303,417.503039,396.489143,-29.173159,0.883333
1027,-1020.147639,-1124.128485,103.980847,50,3,0.333333,5,-0.259577,-0.519153,423.362070,443.765022,-29.412581,0.884444
1028,287.216627,136.426352,150.790274,9,9,1.000000,5,-0.104863,-0.209726,420.411944,388.498985,-28.635780,0.884444
1029,-957.173395,-1015.933514,58.760119,50,6,0.666667,5,-0.119940,-0.239881,386.374128,405.517596,-39.827319,0.881111
1030,267.222890,106.041281,161.181609,11,9,1.000000,5,0.340805,0.681609,430.199399,405.906409,-32.506432,0.882222
1031,238.293645,143.298298,94.995348,9,9,1.000000,5,0.747674,1.495348,460.717410,434.240338,-33.128798,0.882222
1032,262.858568,143.296552,119.562016,9,9,1.000000,5,0.031008,0.062016,422.379148,393.172641,-21.408285,0.884444
1033,-961.240376,-1162.006015,200.765639,50,2,0.222222,5,0.132820,0.265639,439.475097,458.699905,-34.095095,0.876667
1034,233.677540,126.973231,106.704309,9,9,1.000000,5,0.102155,0.204309,430.523714,404.559543,-34.107093,0.876667
1035,-994.048359,-1163.026018,168.977659,50,2,0.222222,5,-0.511170,-1.022341,430.119451,450.000418,-47.131830,0.868889
1036,310.251282,160.171804,150.079478,9,9,1.000000,5,0.289739,0.579478,432.907836,398.435471,-45.672538,0.868889
1037,219.322087,145.754089,73.567998,9,9,1.000000,5,0.033999,0.067998,436.596348,412.227227,-45.996978,0.868889
1038,281.635167,116.825162,164.810005,9,9,1.000000,5,-0.344997,-0.689995,424.401804,393.109007,-34.380641,0.872222
