episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
126,83.95910674175089,9,5,1.2295533708754451,2.4591067417508903,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
127,128.43072550073163,8,5,1.4653627503658089,2.9307255007316177,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
128,207.0330669240794,9,5,1.2665334620397148,2.5330669240794297,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
129,83.96453648647135,8,5,1.2322682432356746,2.4645364864713493,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
130,125.54745598836033,9,5,0.5237279941801668,1.0474559883603336,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
131,85.86593652756534,9,5,0.4329682637826705,0.865936527565341,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
132,124.86758856549754,9,5,1.183794282748774,2.367588565497548,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
133,99.90527116875073,9,5,1.4526355843753653,2.9052711687507307,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
134,166.42099193528102,9,5,0.7104959676405116,1.4209919352810232,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
135,164.58986452529155,8,5,1.2949322626457844,2.589864525291569,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
136,151.35431941447217,9,5,0.9271597072360809,1.8543194144721618,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
137,128.34479932561413,9,5,1.4223996628070625,2.844799325614125,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
138,120.04921889032872,9,5,0.024609445164361032,0.049218890328722065,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
139,65.81944854166146,8,5,0.6597242708307297,1.3194485416614594,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
140,166.5144733037589,9,5,0.5072366518794561,1.0144733037589122,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
141,84.02597313960855,9,5,1.2629865698042781,2.5259731396085563,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
142,83.8440000399,8,5,1.1720000199499996,2.344000039899999,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
143,83.55676418384378,9,5,1.028382091921893,2.056764183843786,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
144,124.52331922952973,9,5,1.011659614764865,2.02331922952973,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
145,184.08563086584022,9,5,0.2928154329201127,0.5856308658402254,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
146,44.57926200563142,9,5,0.2896310028157115,0.579262005631423,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
147,164.0430156944945,9,5,0.02150784724724608,0.04301569449449216,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
148,98.51078363356548,9,5,1.5053918167827423,3.0107836335654845,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
149,119.54675744583581,8,5,-0.226621277082095,-0.45324255416419,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
150,119.6026736952354,8,5,0.8013368476177009,1.6026736952354017,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
