global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
129,15,5,0.0,82.3796556710453,True,0.1898278355226537,0.3796556710453074,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
130,15,6,0.0,82.3796556710453,False,0.1898278355226537,0.3796556710453074,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
131,15,7,0.0,82.3796556710453,False,0.1898278355226537,0.3796556710453074,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
132,15,8,0.0,82.3796556710453,False,0.1898278355226537,0.3796556710453074,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
133,15,9,0.0,82.3796556710453,False,0.1898278355226537,0.3796556710453074,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
134,16,1,44.148363335124245,44.148363335124245,True,1.0741816675621236,2.1483633351242473,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
135,16,2,41.08741229919876,85.235775634323,True,1.117887817161504,2.235775634323008,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
136,16,3,38.918371202526444,124.15414683684945,True,0.8270734184247265,1.654146836849453,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
137,16,4,38.891932489452714,163.04607932630216,True,0.5230396631510836,1.0460793263021673,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
138,16,5,39.319209935245865,202.365289261548,True,0.4326446307740167,0.8652892615480334,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
139,16,6,0.0,202.365289261548,False,0.4326446307740167,0.8652892615480334,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
140,16,7,0.0,202.365289261548,False,0.4326446307740167,0.8652892615480334,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
141,16,8,0.0,202.365289261548,False,0.4326446307740167,0.8652892615480334,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
142,16,9,0.0,202.365289261548,False,0.4326446307740167,0.8652892615480334,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
143,17,1,44.07098601578831,44.07098601578831,True,1.0354930078941549,2.0709860157883098,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
144,17,2,39.393452109379425,83.46443812516773,True,0.9822190625838674,1.9644381251677347,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
145,17,3,41.00000006107773,124.46443818624546,True,0.9822190931227315,1.964438186245463,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
146,17,4,41.097680868191375,165.56211905443683,True,1.0310595272184193,2.0621190544368386,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
147,17,5,0.0,165.56211905443683,True,1.0310595272184193,2.0621190544368386,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
148,17,6,0.0,165.56211905443683,False,1.0310595272184193,2.0621190544368386,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
149,17,7,0.0,165.56211905443683,False,1.0310595272184193,2.0621190544368386,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
150,17,8,0.0,165.56211905443683,False,1.0310595272184193,2.0621190544368386,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
151,17,9,0.0,165.56211905443683,False,1.0310595272184193,2.0621190544368386,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
152,18,1,58.59856740527138,58.59856740527138,True,1.2992837026356927,2.5985674052713854,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
153,18,2,0.0,58.59856740527138,False,1.2992837026356927,2.5985674052713854,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
154,18,3,0.0,58.59856740527138,True,1.2992837026356927,2.5985674052713854,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
155,18,4,39.48851078896011,98.0870781942315,True,1.2935390971157494,2.587078194231499,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
156,18,5,39.20172799670922,137.2888061909407,True,1.1444030954703581,2.2888061909407162,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
157,18,6,39.03333103853261,176.3221372294733,True,0.9110686147366628,1.8221372294733256,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
158,18,7,0.0,176.3221372294733,False,0.9110686147366628,1.8221372294733256,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
159,18,8,0.0,176.3221372294733,False,0.9110686147366628,1.8221372294733256,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
160,19,1,39.34066647438492,39.34066647438492,True,-0.07966676280754093,-0.15933352561508185,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
161,19,2,41.00000006107773,80.34066653546265,True,-0.07966673226867682,-0.15933346453735364,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
162,19,3,0.0,80.34066653546265,True,-0.07966673226867682,-0.15933346453735364,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
163,19,4,0.0,80.34066653546265,True,-0.07966673226867682,-0.15933346453735364,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
164,19,5,0.0,80.34066653546265,True,-0.07966673226867682,-0.15933346453735364,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
165,19,6,0.0,80.34066653546265,False,-0.07966673226867682,-0.15933346453735364,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
166,19,7,0.0,80.34066653546265,False,-0.07966673226867682,-0.15933346453735364,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
167,19,8,0.0,80.34066653546265,False,-0.07966673226867682,-0.15933346453735364,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
168,19,9,0.0,80.34066653546265,False,-0.07966673226867682,-0.15933346453735364,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
169,20,1,43.834581716052284,43.834581716052284,True,0.9172908580261435,1.834581716052287,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
170,20,2,41.03961318878616,84.87419490483845,True,0.9370974524192252,1.8741949048384503,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
171,20,3,41.33621651081528,126.21041141565372,True,1.1052057078268636,2.210411415653727,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
172,20,4,0.0,126.21041141565372,True,1.1052057078268636,2.210411415653727,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
173,20,5,0.0,126.21041141565372,True,1.1052057078268636,2.210411415653727,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
174,20,6,0.0,126.21041141565372,False,1.1052057078268636,2.210411415653727,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
175,20,7,0.0,126.21041141565372,False,1.1052057078268636,2.210411415653727,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
176,20,8,0.0,126.21041141565372,False,1.1052057078268636,2.210411415653727,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
