episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
154,200.85168203173828,9,5,0.9258410158691457,1.8516820317382914,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
155,201.89368894158554,9,5,0.6968444707927755,1.393688941585551,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
156,160.25500969482945,9,5,0.3775048474147289,0.7550096948294578,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
157,202.5152416356925,9,5,0.25762081784624846,0.5152416356924969,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
158,203.3821317841325,9,5,0.6910658920662578,1.3821317841325156,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
159,201.82695599852752,9,5,0.6634779992637685,1.326955998527537,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
160,160.71451354032146,9,5,0.6072567701607392,1.2145135403214784,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
161,164.22524587704228,9,5,0.11262293852114369,0.22524587704228738,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
162,160.8127760248085,9,5,0.6563880124042552,1.3127760248085103,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
163,161.74436414247143,9,5,0.37218207123572083,0.7443641424714417,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
164,80.45500784897308,50,5,0.7275039244865438,1.4550078489730875,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
165,200.2854025651727,9,5,0.6427012825863536,1.2854025651727072,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
166,200.99968447743606,9,5,0.9998422387180379,1.9996844774360758,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
167,201.57167699830867,9,5,0.5358384991543468,1.0716769983086936,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
168,205.2458665658746,9,5,0.8729332829373058,1.7458665658746115,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
169,162.43323486613235,9,5,0.7166174330661814,1.4332348661323628,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
170,161.63266436649846,9,5,0.31633218324923207,0.6326643664984641,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
171,81.26444774651031,50,5,0.3822238732551595,0.764447746510319,3,0.3333333333333333,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
172,201.87625523863983,9,5,0.6881276193199208,1.3762552386398417,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
173,200.52615602031776,9,5,0.7630780101588869,1.5261560203177738,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
174,192.97126678116237,9,5,0.9856333905811877,1.9712667811623754,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
175,203.42737036405754,9,5,0.7136851820287755,1.427370364057551,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
176,161.8213500933548,9,5,0.41067504667740273,0.8213500933548055,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
